playlist_name,playlist_owner,track_name,artist,album,duration,popularity
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,Another Angel,Above & Beyond,Another Angel,230618,23
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,Opus,Eric Prydz,Opus,543453,64
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,Stay - drop the Poptart Edit,Colleen D'agostino,Collide,547551,0
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,Xpander - Live at the Barbican,Sasha,Xpander,656729,5
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,Pjanoo - Radio Edit,Eric Prydz,Pjanoo,157426,0
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,Collider,Eric Prydz,Opus,323880,33
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,Black Dyce,Eric Prydz,Opus,377120,31
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,The Veldt (feat. Chris James) - Radio Edit,deadmau5,The Veldt (feat. Chris James),170066,0
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,Hello,Above & Beyond,We Are All We Need,245640,0
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,Innerbloom,RÜFÜS DU SOL,Bloom,578040,75
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,Points Beyond,Cubicolor,"Hardly A Day, Hardly A Night",326500,38
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,Because You Move Me,Tinlicker,Because You Move Me,196375,78
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,Ghosts 'n' Stuff (feat. Rob Swire),deadmau5,For Lack of a Better Name (The Extended Mixes),328746,38
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,Breathing,Ben Böhmer,Breathing,222605,67
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,Ping Pong,Armin van Buuren,Ping Pong,178923,43
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,HR 8938 Cephei,deadmau5,HR 8938 Cephei,648661,28
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,Shatter,Lane 8,Shatter,174720,29
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,Resurrection - Axwell's Recut Club Version,Michael Calfan,Resurrection,300585,0
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,Fire (with Elderbrook),Ytram,Fire (with Elderbrook),163968,53
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,Remember,Third Party,TOGETHER,228661,0
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,Lights,Steve Angello,Lights,308426,25
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,Daylight,Yves V,Daylight,227404,0
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,Portland - Radio Edit,Watermät,Portland (Radio Edit),202917,37
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,Mpire,MOGUAI,Mpire,385071,24
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,Optinuum,MOGUAI,Optinuum,563716,0
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,Tales Of Tomorrow,Dimitri Vegas & Like Mike,Tales Of Tomorrow,190165,0
progressive is the shit,22auvhdoqxfrv4t7stdgfxqha,Ocarina (The TomorrowWorld Anthem) (feat. Wolfpack) - Instrumental Mix,Dimitri Vegas,Find Tomorrow (Ocarina),295026,38
