playlist_name,playlist_owner,track_name,artist,album,duration,popularity
dwdm and oadm in this bitch,22auvhdoqxfrv4t7stdgfxqha,ONCE UPON A TIME (FREESTYLE),IDK,IDK & FRIENDS :),150819,62
dwdm and oadm in this bitch,22auvhdoqxfrv4t7stdgfxqha,BOY BYE,BROCKHAMPTON,GINGER,142186,60
dwdm and oadm in this bitch,22auvhdoqxfrv4t7stdgfxqha,Yonkers,"Tyler, The Creator",Goblin,249333,64
dwdm and oadm in this bitch,22auvhdoqxfrv4t7stdgfxqha,The Games We Play,Pusha T,DAYTONA,166120,60
dwdm and oadm in this bitch,22auvhdoqxfrv4t7stdgfxqha,Passenger,Viial,Passenger,195076,4
dwdm and oadm in this bitch,22auvhdoqxfrv4t7stdgfxqha,IFHY (feat. Pharrell),"Tyler, The Creator",Wolf,319253,72
dwdm and oadm in this bitch,22auvhdoqxfrv4t7stdgfxqha,Your Eyes,Diplo,Diplo,254730,30
dwdm and oadm in this bitch,22auvhdoqxfrv4t7stdgfxqha,Potato Salad,"Tyler, The Creator",Potato Salad,182493,71
