playlist_name,playlist_owner,track_name,artist,album,duration,popularity
silence.,ji5uillxqnkevezl8pmd73m36,Lily's Theme,Alexandre Desplat,"Harry Potter and the Deathly Hallows, Pt. 2 (Original Motion Picture Soundtrack)",148813,1
silence.,ji5uillxqnkevezl8pmd73m36,Lights Are On - Instrumental,Edith Whiskers,Lights Are On (Instrumental),192075,61
silence.,ji5uillxqnkevezl8pmd73m36,Poison Tree,Grouper,Inca Ore / Grouper,196893,0
silence.,ji5uillxqnkevezl8pmd73m36,there is light in us,Mathbonus,there is light in us,300000,59
silence.,ji5uillxqnkevezl8pmd73m36,Cornfield Chase - Piano Version,Hans Zimmer,Cornfield Chase,207000,50
silence.,ji5uillxqnkevezl8pmd73m36,Fallen Down,Duncan Cox,Fallen Down,141219,58
silence.,ji5uillxqnkevezl8pmd73m36,Things that I could do for you and I didn't,Mohsen Sokard,Background Noise,129567,39
silence.,ji5uillxqnkevezl8pmd73m36,Delayed gratification,Mohsen Sokard,Radical Notions,191000,36
silence.,ji5uillxqnkevezl8pmd73m36,Atlantique Nord,Yann Tiersen,Tabarly (Original Motion Picture Soundtrack),158040,0
silence.,ji5uillxqnkevezl8pmd73m36,I Wanted to Leave,SYML,You Knew It Was Me,203911,61
silence.,ji5uillxqnkevezl8pmd73m36,Rue des trois frères,Fabrizio Paterlini,Fragments Found,111442,66
silence.,ji5uillxqnkevezl8pmd73m36,"All My Joy, All My Pain",Fabrizio Paterlini,Winter Stories,172173,52
silence.,ji5uillxqnkevezl8pmd73m36,Ballerina,Yehezkel Raz,"Preludes, Book 1 - Streams",71581,70
silence.,ji5uillxqnkevezl8pmd73m36,Lost With You,Patrick Watson,Lost With You,175644,65
silence.,ji5uillxqnkevezl8pmd73m36,In Between Breaths,SYML,You Knew It Was Me,203526,54
silence.,ji5uillxqnkevezl8pmd73m36,Van Gogh,Virginio Aiello,Van Gogh,183083,63
silence.,ji5uillxqnkevezl8pmd73m36,Luminous,Ludovico Einaudi,Underwater,283280,63
silence.,ji5uillxqnkevezl8pmd73m36,Rolling Like A Ball,Ludovico Einaudi,Underwater,257216,60
silence.,ji5uillxqnkevezl8pmd73m36,Natural Light,Ludovico Einaudi,Underwater,335542,61
silence.,ji5uillxqnkevezl8pmd73m36,Flick,offwire,Flick,223027,0
silence.,ji5uillxqnkevezl8pmd73m36,,,,0,0
silence.,ji5uillxqnkevezl8pmd73m36,lovely,lifestory,lovely,203586,23
