playlist_name,playlist_owner,track_name,artist,album,duration,popularity
Highway to hell,jzy08xcguv4xn7ynyjejih29d,talk is overrated,Jeremy Zucker,idle,189800,62
Highway to hell,jzy08xcguv4xn7ynyjejih29d,Chemicals,SG Lewis,Chemicals,254871,53
Highway to hell,jzy08xcguv4xn7ynyjejih29d,Your Eyes,Talwiinder,Nasha,196675,4
Highway to hell,jzy08xcguv4xn7ynyjejih29d,Intro,Flume,Flume: Deluxe Edition,234146,28
Highway to hell,jzy08xcguv4xn7ynyjejih29d,HANDSOMER,Russ,HANDSOMER,143414,58
Highway to hell,jzy08xcguv4xn7ynyjejih29d,Dead Friends,Kirk Knight,Late Knight Special,213288,48
Highway to hell,jzy08xcguv4xn7ynyjejih29d,Head High,Joey Bada$$,Head High,180826,49
Highway to hell,jzy08xcguv4xn7ynyjejih29d,The Tonight Show,Curren$y,Continuance,148946,37
Highway to hell,jzy08xcguv4xn7ynyjejih29d,"GRAVITY (FEAT. TYLER, THE CREATOR)",Brent Faiyaz,"Gravity (feat. Tyler, The Creator)",214692,67
Highway to hell,jzy08xcguv4xn7ynyjejih29d,RUN THE WORLD,Hush Forte,RUN THE WORLD,178536,0
Highway to hell,jzy08xcguv4xn7ynyjejih29d,Youtube2MP3,AG Club,Youtube2MP3,236337,0
Highway to hell,jzy08xcguv4xn7ynyjejih29d,Off The Drugs,TOBi,Off The Drugs,177273,39
Highway to hell,jzy08xcguv4xn7ynyjejih29d,Crush,Duckwrth,Crush,135013,58
Highway to hell,jzy08xcguv4xn7ynyjejih29d,S◊ £asy,Mona San,~p+n|d•r~,188446,0
Highway to hell,jzy08xcguv4xn7ynyjejih29d,City Sins,Ahmad Anonimis,Dancing With My Feet Up,196363,4
Highway to hell,jzy08xcguv4xn7ynyjejih29d,Who Sees You,Aftertheparty,Resonance,206802,31
Highway to hell,jzy08xcguv4xn7ynyjejih29d,Black Balloons Reprise,Flying Lotus,Flamagra,161971,0
Highway to hell,jzy08xcguv4xn7ynyjejih29d,Trouble,Omar Apollo,Friends,203213,0
Highway to hell,jzy08xcguv4xn7ynyjejih29d,Photosynthesis,Saba,Bucket List Project,201732,63
Highway to hell,jzy08xcguv4xn7ynyjejih29d,KNOW BETTER,Josh Levi,DISC ONE,151428,44
Highway to hell,jzy08xcguv4xn7ynyjejih29d,Backward in Love,shy kids,Backward in Love,202173,45
Highway to hell,jzy08xcguv4xn7ynyjejih29d,Eyes Blue Like The Atlantic (feat. Subvrbs),Sista Prod,Eyes Blue Like The Atlantic (feat. Subvrbs),154599,68
Highway to hell,jzy08xcguv4xn7ynyjejih29d,Polaroid,Cassidy King,Not so Picture Perfect,167111,0
Highway to hell,jzy08xcguv4xn7ynyjejih29d,wake me when it's over,Vorsa,Maybe I'm Overthinking,147826,24
Highway to hell,jzy08xcguv4xn7ynyjejih29d,First Class,Jack Harlow,First Class,173947,19
Highway to hell,jzy08xcguv4xn7ynyjejih29d,Vex Oh (feat. Eight9FLY),KAYTRANADA,BUBBA,162146,64
Highway to hell,jzy08xcguv4xn7ynyjejih29d,Beauty In The Madness,Rexx Life Raj,Beauty In The Madness,223668,48
Highway to hell,jzy08xcguv4xn7ynyjejih29d,Tidal Wave - just a little reference,kiLL edward,Tidal Wave (just a little reference),107328,46
Highway to hell,jzy08xcguv4xn7ynyjejih29d,Outside,Kota the Friend,Outside,203793,51
Highway to hell,jzy08xcguv4xn7ynyjejih29d,Reborn,KIDS SEE GHOSTS,KIDS SEE GHOSTS,324674,69
Highway to hell,jzy08xcguv4xn7ynyjejih29d,Bound 2,Kanye West,Yeezus,229146,85
Highway to hell,jzy08xcguv4xn7ynyjejih29d,From the Garden (feat. Lil Uzi Vert),Isaiah Rashad,The House Is Burning,189306,52
Highway to hell,jzy08xcguv4xn7ynyjejih29d,Icon,Jaden,SYRE,220995,69
Highway to hell,jzy08xcguv4xn7ynyjejih29d,Handsome,Dave East,Karma 3,173056,56
Highway to hell,jzy08xcguv4xn7ynyjejih29d,SHINE,Aminé,ONEPOINTFIVE,150000,57
