playlist_name,playlist_owner,track_name,artist,album,duration,popularity
dark electronic music,9rn7brfa1vc5yomz3r115w8kf,don't hide,evoī,don't hide,133132,37
dark electronic music,9rn7brfa1vc5yomz3r115w8kf,Nebula's Whisper,cinemo,Nebula's Whisper,114612,37
dark electronic music,9rn7brfa1vc5yomz3r115w8kf,hoffnungslos,hiræth,hoffnungslos,176326,38
dark electronic music,9rn7brfa1vc5yomz3r115w8kf,fairytale,Øneheart,fairytale,100000,57
dark electronic music,9rn7brfa1vc5yomz3r115w8kf,Savory Tea,Headphone Activist,Savory Tea,120006,42
dark electronic music,9rn7brfa1vc5yomz3r115w8kf,everything in memory will be erased,endless withdrawal,everything in memory will be erased,134117,46
dark electronic music,9rn7brfa1vc5yomz3r115w8kf,sinking hands,castle hearts,black magic & other short stories,71867,38
dark electronic music,9rn7brfa1vc5yomz3r115w8kf,flame inside,Inan,flame inside,105359,43
dark electronic music,9rn7brfa1vc5yomz3r115w8kf,i wish i could,castle hearts,black magic & other short stories,118602,37
dark electronic music,9rn7brfa1vc5yomz3r115w8kf,the end of story,Ybyrayy,the end of story,91636,40
dark electronic music,9rn7brfa1vc5yomz3r115w8kf,magic hearts,castle hearts,black magic & other short stories,103498,37
dark electronic music,9rn7brfa1vc5yomz3r115w8kf,nothing is over,c152,nothing is over,132000,37
dark electronic music,9rn7brfa1vc5yomz3r115w8kf,longing,castle hearts,black magic & other short stories,82173,37
dark electronic music,9rn7brfa1vc5yomz3r115w8kf,mourn,my head is empty,mourn,99983,40
dark electronic music,9rn7brfa1vc5yomz3r115w8kf,all i need,castle hearts,black magic & other short stories,166280,36
dark electronic music,9rn7brfa1vc5yomz3r115w8kf,luminous,hiræth,luminous,138378,37
dark electronic music,9rn7brfa1vc5yomz3r115w8kf,why don't you lie?,castle hearts,black magic & other short stories,108569,36
dark electronic music,9rn7brfa1vc5yomz3r115w8kf,liminal.mp3,.diedlonely,liminal.mp3,126666,40
dark electronic music,9rn7brfa1vc5yomz3r115w8kf,it's just a dream,castle hearts,black magic & other short stories,124634,36
dark electronic music,9rn7brfa1vc5yomz3r115w8kf,in the bleak midwinter (Slowed + Reverb),.diedlonely,in the bleak midwinter (Remixes),109714,40
dark electronic music,9rn7brfa1vc5yomz3r115w8kf,things won't be the same,my head is empty,things won't be the same,99750,41
dark electronic music,9rn7brfa1vc5yomz3r115w8kf,falling apart.,Blocktane,falling apart.,141223,38
dark electronic music,9rn7brfa1vc5yomz3r115w8kf,Unchain Me,METAHESH,Unchain Me,199164,38
dark electronic music,9rn7brfa1vc5yomz3r115w8kf,in the bleak midwinter,.diedlonely,in the bleak midwinter,96000,46
dark electronic music,9rn7brfa1vc5yomz3r115w8kf,We won't meet again,CNQR+,We won't meet again,203301,37
dark electronic music,9rn7brfa1vc5yomz3r115w8kf,silent tears,jéger,silent tears,179312,36
dark electronic music,9rn7brfa1vc5yomz3r115w8kf,hummingbird,énouement,hummingbird,103200,40
dark electronic music,9rn7brfa1vc5yomz3r115w8kf,far off in the distance i see a light.,Headphone Activist,far off in the distance i see a light.,116885,40
dark electronic music,9rn7brfa1vc5yomz3r115w8kf,for people who strengthen our lives,Inan,for people who strengthen our lives,120007,39
dark electronic music,9rn7brfa1vc5yomz3r115w8kf,"Silence , I'm Dying.",Willix,"Silence , I'm Dying.",124397,37
dark electronic music,9rn7brfa1vc5yomz3r115w8kf,green to blue,Aurenth,green to blue,183664,45
dark electronic music,9rn7brfa1vc5yomz3r115w8kf,one of these days,castle hearts,one of these days,65802,39
dark electronic music,9rn7brfa1vc5yomz3r115w8kf,my little butterfly,auroratønes,my little butterfly,102352,38
dark electronic music,9rn7brfa1vc5yomz3r115w8kf,Still Hours,Aveldt,Still Hours,116571,36
dark electronic music,9rn7brfa1vc5yomz3r115w8kf,amelior,hiræth,amelior,294574,37
dark electronic music,9rn7brfa1vc5yomz3r115w8kf,cursed feelings,lostlight,cursed feelings,164210,36
dark electronic music,9rn7brfa1vc5yomz3r115w8kf,broken,vowl.,broken,122306,48
