playlist_name,playlist_owner,track_name,artist,album,duration,popularity
Ť̷̪̈́̈́h̸̖͇͇̎̋̓ė̸̳̭̿̓ ̷̢͈̟̿Ń̶̩̟̊͛o̶͙͚͂̈͝m̵̬̪͕̃̏ḁ̴̇d̷̼͓̜̕̕͝,2267dhow234cnvkhmz6kmzxla,Living Bones,Commodo,Living Bones,272000,0
Ť̷̪̈́̈́h̸̖͇͇̎̋̓ė̸̳̭̿̓ ̷̢͈̟̿Ń̶̩̟̊͛o̶͙͚͂̈͝m̵̬̪͕̃̏ḁ̴̇d̷̼͓̜̕̕͝,2267dhow234cnvkhmz6kmzxla,The Saga,Shades,In Praise Of Darkness,195346,27
Ť̷̪̈́̈́h̸̖͇͇̎̋̓ė̸̳̭̿̓ ̷̢͈̟̿Ń̶̩̟̊͛o̶͙͚͂̈͝m̵̬̪͕̃̏ḁ̴̇d̷̼͓̜̕̕͝,2267dhow234cnvkhmz6kmzxla,Stay In Your Lane,TRAKA,MONSTAS,150256,2
Ť̷̪̈́̈́h̸̖͇͇̎̋̓ė̸̳̭̿̓ ̷̢͈̟̿Ń̶̩̟̊͛o̶͙͚͂̈͝m̵̬̪͕̃̏ḁ̴̇d̷̼͓̜̕̕͝,2267dhow234cnvkhmz6kmzxla,GSC,Hyroglifics,GSC,199663,0
Ť̷̪̈́̈́h̸̖͇͇̎̋̓ė̸̳̭̿̓ ̷̢͈̟̿Ń̶̩̟̊͛o̶͙͚͂̈͝m̵̬̪͕̃̏ḁ̴̇d̷̼͓̜̕̕͝,2267dhow234cnvkhmz6kmzxla,Bad Luck,Kahn,Lupus et Ursus,209038,12
Ť̷̪̈́̈́h̸̖͇͇̎̋̓ė̸̳̭̿̓ ̷̢͈̟̿Ń̶̩̟̊͛o̶͙͚͂̈͝m̵̬̪͕̃̏ḁ̴̇d̷̼͓̜̕̕͝,2267dhow234cnvkhmz6kmzxla,Platzangst,yunis,Amber,344752,3
Ť̷̪̈́̈́h̸̖͇͇̎̋̓ė̸̳̭̿̓ ̷̢͈̟̿Ń̶̩̟̊͛o̶͙͚͂̈͝m̵̬̪͕̃̏ḁ̴̇d̷̼͓̜̕̕͝,2267dhow234cnvkhmz6kmzxla,NIFLHEIM VIBES,Balatron,IÐAVÖLLUR,211034,4
Ť̷̪̈́̈́h̸̖͇͇̎̋̓ė̸̳̭̿̓ ̷̢͈̟̿Ń̶̩̟̊͛o̶͙͚͂̈͝m̵̬̪͕̃̏ḁ̴̇d̷̼͓̜̕̕͝,2267dhow234cnvkhmz6kmzxla,Tear Gas,Hapa,Memory Screen,118588,0
Ť̷̪̈́̈́h̸̖͇͇̎̋̓ė̸̳̭̿̓ ̷̢͈̟̿Ń̶̩̟̊͛o̶͙͚͂̈͝m̵̬̪͕̃̏ḁ̴̇d̷̼͓̜̕̕͝,2267dhow234cnvkhmz6kmzxla,Exile,Noer the Boy,Forlorn Hope,213837,0
Ť̷̪̈́̈́h̸̖͇͇̎̋̓ė̸̳̭̿̓ ̷̢͈̟̿Ń̶̩̟̊͛o̶͙͚͂̈͝m̵̬̪͕̃̏ḁ̴̇d̷̼͓̜̕̕͝,2267dhow234cnvkhmz6kmzxla,Koummya,Eprom,Pineapple,131908,0
Ť̷̪̈́̈́h̸̖͇͇̎̋̓ė̸̳̭̿̓ ̷̢͈̟̿Ń̶̩̟̊͛o̶͙͚͂̈͝m̵̬̪͕̃̏ḁ̴̇d̷̼͓̜̕̕͝,2267dhow234cnvkhmz6kmzxla,Disingenuous,HØST,The Man With A Thousand Eyes,184704,0
Ť̷̪̈́̈́h̸̖͇͇̎̋̓ė̸̳̭̿̓ ̷̢͈̟̿Ń̶̩̟̊͛o̶͙͚͂̈͝m̵̬̪͕̃̏ḁ̴̇d̷̼͓̜̕̕͝,2267dhow234cnvkhmz6kmzxla,Ballast Tank,Chrizpy Chriz,Suffuse,264831,1
Ť̷̪̈́̈́h̸̖͇͇̎̋̓ė̸̳̭̿̓ ̷̢͈̟̿Ń̶̩̟̊͛o̶͙͚͂̈͝m̵̬̪͕̃̏ḁ̴̇d̷̼͓̜̕̕͝,2267dhow234cnvkhmz6kmzxla,Agnostic,TRAKA,Start Taking Note,177935,2
Ť̷̪̈́̈́h̸̖͇͇̎̋̓ė̸̳̭̿̓ ̷̢͈̟̿Ń̶̩̟̊͛o̶͙͚͂̈͝m̵̬̪͕̃̏ḁ̴̇d̷̼͓̜̕̕͝,2267dhow234cnvkhmz6kmzxla,Badlands,Thys,Ithaca,320503,7
Ť̷̪̈́̈́h̸̖͇͇̎̋̓ė̸̳̭̿̓ ̷̢͈̟̿Ń̶̩̟̊͛o̶͙͚͂̈͝m̵̬̪͕̃̏ḁ̴̇d̷̼͓̜̕̕͝,2267dhow234cnvkhmz6kmzxla,Tattered Flag,Lorn,Vessel,86000,0
