playlist_name,playlist_owner,track_name,artist,album,duration,popularity
Desi Hip Hop - Class Apart,rajanpanwar,Sweet Poison,Bella,Sweet Poison,136138,33
Desi Hip Hop - Class Apart,rajanpanwar,Agency,Rap Demon,Agency,271698,61
Desi Hip Hop - Class Apart,rajanpanwar,Gimme Dat,92 Skoll,Gimme Dat,208572,0
Desi Hip Hop - Class Apart,rajanpanwar,Hum Dono,G16,CONSOLATION,150192,14
Desi Hip Hop - Class Apart,rajanpanwar,Tu Kaun Hai?,Sammad,Gadbad,98091,17
Desi Hip Hop - Class Apart,rajanpanwar,BOP - Remix,Natiq,BOP (Remix),216788,16
Desi Hip Hop - Class Apart,rajanpanwar,AAMAD / CHILDREN OF THE GHETTO,BAGI MUNDA,BETAJ BADSHAH : EXTENDED PLAY,308936,17
Desi Hip Hop - Class Apart,rajanpanwar,Tadpan,BAGI MUNDA,Tadpan,232000,14
Desi Hip Hop - Class Apart,rajanpanwar,Skinny Model,BAGI MUNDA,SANJU & SALLU,191250,27
Desi Hip Hop - Class Apart,rajanpanwar,KGT,BAGI MUNDA,SANJU & SALLU,172799,22
Desi Hip Hop - Class Apart,rajanpanwar,Prastuti,MC Amrit,Prastuti,217600,14
Desi Hip Hop - Class Apart,rajanpanwar,Safar,MC Amrit,Absence,177482,5
Desi Hip Hop - Class Apart,rajanpanwar,Yin Yang,MC Amrit,Yin Yang,204842,13
Desi Hip Hop - Class Apart,rajanpanwar,Bawa Bajte Hain,Aniket Raturi,Black Label Mixtape I,142500,34
Desi Hip Hop - Class Apart,rajanpanwar,Burreh,Dakait,396,226668,10
Desi Hip Hop - Class Apart,rajanpanwar,Fresh Junkie,Zorba,Big Homie,219428,5
Desi Hip Hop - Class Apart,rajanpanwar,Najane Kab,Zorba,Big Homie,192435,3
Desi Hip Hop - Class Apart,rajanpanwar,Bitch I Go Dumb!,Zorba,Big Homie,216421,9
Desi Hip Hop - Class Apart,rajanpanwar,Nakaaraatmak 3,Sikander Kahlon,God Is Watching Through Birds,270349,27
Desi Hip Hop - Class Apart,rajanpanwar,Dumb,Saaya,Mollad,200182,10
Desi Hip Hop - Class Apart,rajanpanwar,NAKHRE,MC Amrit,NAKHRE,176401,28
Desi Hip Hop - Class Apart,rajanpanwar,Chandani Bar,Verse-Atiles,Chandani Bar,173450,22
Desi Hip Hop - Class Apart,rajanpanwar,SAZA,Official Bhagat,SAZA,213461,35
Desi Hip Hop - Class Apart,rajanpanwar,Marathon,Verse-Atiles,Marathon,141176,4
