playlist_name,playlist_owner,track_name,artist,album,duration,popularity
guitar ses,22auvhdoqxfrv4t7stdgfxqha,Watermelon Sugar,Andrew Foy,Watermelon Sugar,173500,0
guitar ses,22auvhdoqxfrv4t7stdgfxqha,Let Her Go,Eddy Tyler,Guitar Covers,237679,36
guitar ses,22auvhdoqxfrv4t7stdgfxqha,Runaway - Piano Rendition,The Blue Notes,Piano Pop Hits Vol. 3,173613,44
guitar ses,22auvhdoqxfrv4t7stdgfxqha,Let Her Go (Instrumental Guitar),Guus Dielissen,Let Her Go (Instrumental Guitar),251381,33
guitar ses,22auvhdoqxfrv4t7stdgfxqha,Where is My Mind? - Instrumental,Guitar Dreamers,Relaxing Acoustic Yoga (Instrumental),165746,8
